Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Lesotho,LSO,Gini index,SI.POV.GINI,..,..,..,..,..,..,44.9,..,..,..,..,..,..,..
Lesotho,LSO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2749.31958166573,2894.22705048142,2914.37515966739,2930.61724036206,2986.95866729879,3057.26091568162,2924.68096193272,2846.41828124649,2773.28639887236,2517.11041897944,2544.78249551214,2577.54544127769,2595.82952310453,2637.91651023395
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.31,25.704,26.101,26.502,26.908,27.317,27.73,28.153,28.585,29.028,29.48,29.943,30.415,30.897
Lesotho,LSO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,10.8528418132462,10.4558385996916,10.4168970963646,9.72517754374624,..,10.3130654092878,9.93844298033582,..,..,..,..,..,..
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375,..
Lesotho,LSO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,24.58,..,..,..,..,..,16.876,..,..,..,..,18.701
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.48816751849402,6.83178703418543,7.57730681741402,9.86111285574906,7.74869687621319,8.83424868336489,12.4196323907138,23.5635148953742,26.9662760197878,16.9557241496254,7.8155938585865,7.59298486560314,10.0944535665552,8.21497439118963
Liberia,LBR,Gini index,SI.POV.GINI,..,..,..,33.2,..,35.3,..,..,..,..,..,..,..,..
Liberia,LBR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1601.03374045996,1668.97289588776,1774.5205777394,1750.1438489328,1714.09047960464,1653.31050211233,1661.30290782171,1647.97443793846,1575.76665001238,1497.37692436272,1539.20892304674,1578.99837069175,1616.92373356695,1658.2599942501
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.193,48.583,48.985,49.397,49.82,50.254,50.697,51.151,51.615,52.089,52.573,53.065,53.567,54.077
Liberia,LBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,10.838520055325,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.486,59.785,59.992,59.21,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163,..
Liberia,LBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,2.079,..,3.081,5.931,..,..,..,..,..,..,..
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.5184815317561,6.05980392156859,2.6058180271952,2.43294141599223,10.4022933588151,25.8538742124461,25.8036184788337,13.1702038536721,-2.16217883470595,1.44703656998739,2.86833027751023,4.51030149235701,2.37317531435169,2.12615766885024
Libya,LBY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10739.0931713183,20595.580038429,16553.1426523565,12495.792970176,12192.1386217463,11828.7113766913,15424.055430096,16380.8515494718,14333.4224412442,9976.03740275891,12641.5097714075,11456.0768149668,12478.1434623596,12275.9104976538
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.277,78.512,78.756,79.009,79.27,79.54,79.817,80.102,80.393,80.691,80.994,81.302,81.606,81.907
Libya,LBY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.95,72.188,72.339,71.3,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339,..
Libya,LBY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,19.03,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.41,14.367,14.334,14.313,14.303,14.303,14.315,14.338,14.371,14.416,14.471,14.538,14.617,14.707
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,43.6750984191895,42.4966812133789,..,37.4887084960938,33.5420417785645,35.0226211547852,35.6219291687012,38.3002700805664,41.1658401489258,42.5986099243164,46.0189590454102,..,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7926829268293,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.1219512195122,84.8414634146342,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.13027562645086,3.08998277055415,1.04747937065349,0.103758009433719,-0.884097405500606,0.905525075460343,3.72288862303706,2.69792779208392,2.33450937988028,1.19989444983568,4.68354420903455,19.7050461518394,9.11731962390473,0.715735835228697
Lithuania,LTU,Gini index,SI.POV.GINI,32.5,35.1,35.3,37.7,37.4,38.4,37.3,35.7,35.3,36,36.7,36.6,36,..
Lithuania,LTU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,29240.7487851392,30920.330402208,32474.6413533554,33975.0843756963,35251.2986931775,36618.1468417838,38774.4892011822,41019.7901632878,43062.3228425315,43091.7973723526,45873.5273239486,46651.2145810247,46159.7081733083,47169.0084190287
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.741,66.864,66.986,67.108,67.23,67.366,67.516,67.679,67.855,68.046,68.249,68.465,68.694,68.936
Lithuania,LTU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,84.0555877685547,79.7516326904297,73.533203125,68.8998870849609,67.7426528930664,67.7418518066406,68.3863372802734,69.7188034057617,70.1848678588867,69.1454772949219,70.6638793945312,76.9154586791992,77.0064163208008,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,75.0292682926829,74.0365853658537,75.6439024390244,76.9878048780488,..
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.39,13.365,11.77,10.698,9.12,7.862,7.073,6.147,6.255,8.487,7.112,5.955,6.841,7.095
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.41068341068342,2.6628416550802,1.73403963519163,0.628543985440711,0.474743161437794,0.2908333333333,1.73079959118893,1.52819524307374,1.74332075653852,0.819957302127018,2.52692009066169,6.33600807777913,3.74140361983141,2.05113269954858
Luxembourg,LUX,Gini index,SI.POV.GINI,32.1,34.3,32,31.2,32.9,31.7,34.5,35.4,34.2,33.4,32.7,34.1,33.6,..
Luxembourg,LUX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,129885.369760706,128895.405145048,129945.453783621,130247.661687069,130097.2561798,133661.649729132,132169.834045368,131733.8846493,132724.752743888,129865.629988164,136772.443753292,132573.99438806,129021.645501896,128181.703344823
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.906,89.249,89.574,89.884,90.179,90.46,90.727,90.981,91.223,91.453,91.672,91.881,92.078,92.266
Luxembourg,LUX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,19.117790222168,..,..,20.2907104492188,19.9203605651856,19.5990200042725,19.3915195465088,19.3969497680664,19.961389541626,20.7341499328613,21.032600402832,21.5371704101562,..
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,82.9463414634147,83.3585365853659,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.122,5.03,6.045,6.044,6.796,6.669,5.523,5.589,5.592,6.766,5.571,4.588,5.184,6.421
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.80624616691041,6.1073892833655,5.50057779178483,6.04823452094083,4.56056338028167,2.36895749705903,1.2281240405281,3.00446293166944,2.75193081051978,0.811410511491636,0.0264543647054027,1.04502802369957,0.476384495788051,..
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,155185.405305391,164065.001803564,174339.002047133,162582.448438228,123396.168427464,120754.928478026,133500.278958701,139787.663947085,133549.152178595,59791.4724884757,74177.7825248277,60089.8325820639,104961.920230969,112843.96274393
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Macao SAR, China",MAC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,70.3462105845473,53.9347408829175,61.8619153674833,69.2981220657277,76.1658415841584,79.925,81.2655086848635,76.7935034802784,80.0911214953271,86.7956730769231,98.9696202531646,116.232189973615,129.151041666667,141.864795918367
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4707317073171,82.4707317073171,82.7219512195122,83.0219512195122,83.2243902439024,83.2756097560976,83.5268292682927,83.6780487804878,83.9292682926829,84.1292682926829,83.7292682926829,83.0804878048781,83.1804878048781,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.56,1.97,1.82,1.67,1.81,1.939,1.981,1.803,1.73,2.542,..,..,..,..
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.48254048582995,5.71384434191048,5.82642944451986,6.08040811088295,7.40419174202131,6.03575858154679,8.60905075422951,8.59422958870479,5.61051441492363,4.20179312190558,5.81225118787713,8.16059031991847,9.87432675044886,..
Madagascar,MDG,Gini index,SI.POV.GINI,..,42.6,..,..,..,..,..,..,..,..,36.8,..,..,..
Madagascar,MDG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1614.5513777354,1617.79082882235,1610.60230789415,1620.35788906355,1627.58061341993,1648.91226979046,1669.72764267024,1678.78623269236,1707.8315382978,1545.72714378969,1577.43246056586,1602.71368352311,1629.46097248042,1657.0497062251
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.58,33.227,33.878,34.534,35.193,35.856,36.522,37.191,37.861,38.534,39.207,39.882,40.556,41.231
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.99246757065153,4.04987583552392,4.186720053214,4.68533144082284,4.65904652237845,4.6583858057243,5.07525058069797,5.11877849200791,5.28586006164551,5.17336117275841,5.3135678666922,5.87562673022926,6.1466638463036,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,0.599,..,..,1.785,..,..,..,..,..,..,3.186,..,..
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.6228226284852,21.271265001378,27.2833333333333,23.7920649469687,21.8673475542553,21.7111132136499,11.5433939188771,12.420178108921,9.3708360560567,8.62551469650552,9.33014410835212,20.953969729969,28.7897428247298,32.1796504225026
Malawi,MWI,Gini index,SI.POV.GINI,..,..,..,..,..,44.7,..,..,38.5,..,..,..,..,..
Malawi,MWI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1533.22889572405,1518.14803849238,1555.50607410511,1597.56484331405,1597.69145324855,1593.59549264808,1613.0593571462,1638.91665761076,1687.28944917892,1656.43985192533,1687.59358179651,1659.95933825168,1648.43651796379,1635.85689673716
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.672,15.812,15.966,16.132,16.313,16.506,16.714,16.937,17.174,17.427,17.695,17.98,18.28,18.598
Malawi,MWI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.55183037174754,0.838820281170415,..,0.827777867221161,0.809801002249246,..,..,1.6942403485732,..,2.40217380732134,2.39798041885226,2.70813684546823,..,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.859,59.87,60.816,61.651,62.324,63.163,63.914,64.464,64.995,65.216,64.782,66.037,67.353,..
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.736,..,4.978,..,..,..,3.77,..,..,0.907,..,..,..,..
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.17447092151308,1.66357102479208,2.10501231233613,3.14299050879097,2.10438980238356,2.09056659525741,3.87120115774237,0.884709160571202,0.662891865764397,-1.13870215393055,2.47710241465446,3.37869862549933,2.48886560125756,1.834100204499
Malaysia,MYS,Gini index,SI.POV.GINI,43.9,..,41.3,..,41.1,..,..,41.2,..,..,40.7,..,..,..
Malaysia,MYS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,24115.8181203958,25006.3587781537,25736.3525554142,26818.4317281659,27699.6278860387,28425.3707609412,29551.5457597197,30459.9655338061,31300.5086554849,29200.452632127,29822.8491831618,32079.1515157489,32812.2997525336,34071.9449554711
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.609,72.275,72.93,73.577,74.213,74.84,75.447,76.036,76.607,77.16,77.696,78.214,78.716,79.201
Malaysia,MYS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,35.5661790570975,36.825516807355,38.0700970900265,38.3919142029325,44.289909239243,45.4034659569972,42.293211695146,43.3100279300797,40.8082966813944,39.7445667367633,38.1899993008367,36.9853099297291,37.2745812491757,38.5013945445142
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.488,75.552,75.464,75.345,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.05,3.04,3.14,2.88,3.1,3.44,3.41,3.3,3.33,4.54,4.64,3.93,..,..
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.2734146055937,10.8846956585631,3.80563000919426,2.12000175718132,0.953206658777646,0.502509413611629,2.81747338234509,-0.13337338611759,0.220029731065378,-1.36977425569811,0.543149688736963,2.33314337624572,2.92746542425037,1.39979779674922
Maldives,MDV,Gini index,SI.POV.GINI,..,..,..,..,..,31.3,..,..,29.3,..,..,..,..,..
Maldives,MDV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,17581.7676650496,17390.1475196581,17986.8907576734,18765.3592239616,18829.4481597807,19345.1792347732,20036.7165518181,21072.5805447801,21855.5012283287,14242.9750825057,19052.6224904311,21357.8112534171,22286.9801856172,23351.0538990332
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.849,37.267,37.685,38.106,38.529,38.954,39.38,39.808,40.238,40.669,41.102,41.536,41.971,42.407
Maldives,MDV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,13.6843761236965,..,..,33.3294981245829,..,24.6480059688561,27.0805812417437,23.794640430505,48.4968654322788,..,..
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.141,77.512,77.847,78.187,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041,..
Maldives,MDV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,3.846,..,5.771,..,..,4.562,..,..,..,..,..
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.9556439522939,5.32312847064055,-0.606736356351496,0.883814547137851,1.45069057605953,-1.79964707083378,1.75985742927157,0.299546507387863,-1.65826694846365,0.438088940320735,3.9256028310427,9.62147608489068,2.0588022827422,3.20639864099661
Mali,MLI,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,36,..,..,35.7,..,..,..
Mali,MLI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2612.84826005922,2523.17698088508,2508.92142241824,2615.6703103311,2686.559744481,2759.10958220319,2816.19328902961,2862.40632429945,2916.17069419921,2796.41038445608,2796.22793795431,2808.52247409848,2854.82717351569,2910.81542295398
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.799,37.599,38.398,39.196,39.991,40.783,41.572,42.356,43.136,43.909,44.677,45.437,46.189,46.934
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.96896888641169,6.41861745428738,5.94123501789155,5.53504882678079,5.12750941173932,..,..,..,..,..,..,..,..,..
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439,..
Mali,MLI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.9,..,6.351,6.375,7.729,1.367,7.414,1.62,3.29,3.528,..,2.387,..,..
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.96298528192878,2.37582057760382,1.18028436366551,0.31030647218172,1.10054826378928,0.642702771527302,1.36435448150708,1.15782362451512,1.64206001768947,0.638544956776647,1.49789217934731,6.15375621933036,5.09396758978879,1.65079469283108
Malta,MLT,Gini index,SI.POV.GINI,29.1,29.4,28.8,29,29.4,29.1,29.2,28.7,31,31.4,31.6,34.6,..,..
Malta,MLT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,37706.6641750752,38902.2242416991,40884.3748296434,43124.0879905645,46130.2733798135,46924.8872346064,51581.9472716104,53371.0165559881,53345.2811978979,50395.8569320941,56805.2766131529,57784.8226737272,59296.7079047762,60473.2580715114
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.141,94.211,94.279,94.347,94.414,94.48,94.546,94.612,94.678,94.744,94.81,94.875,94.941,95.006
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,39.4486618041992,42.5473289489746,44.0389518737793,44.4906997680664,46.9468193054199,48.1260795593262,52.8446311950684,56.8111114501953,58.5368690490723,62.8752517700195,73.0226974487305,78.6229400634766,80.5250091552734,..
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.2487804878049,82.6585365853659,82.0975609756098,82.2585365853659,82.4487804878049,83.5073170731707,..
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.388,6.203,6.115,5.737,5.389,4.694,4.008,3.956,4.08,4.856,3.754,3.471,3.479,3.115
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,35.5,..,..,..,..,..
Marshall Islands,MHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4259.11601606602,4244.04434413747,4469.85358401606,4491.99193864534,4670.10918243673,4896.52195460775,5199.34447962978,5635.30750426866,6405.07564930522,6417.18441217725,6705.87529163236,6844.33467800314,6786.69569348956,7212.33432756108
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.038,74.498,74.946,75.384,75.811,76.228,76.634,77.031,77.417,77.794,78.162,78.52,78.868,79.208
Marshall Islands,MHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,29.3663061298514,..,..,34.320988058408,36.6609291483242,..,..,37.3626371015986,..,..,41.3350451318109,..,37.6853053112652
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.74,..,..,..,..,..,..,..,6.342,..,9.823,..,..,..
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.68631959575957,4.90242727217992,4.12910173783396,3.53436856147326,3.25472688117632,1.4717104565,2.2542765193481,3.06735996058356,2.30009262117939,2.38569488456317,3.5651648465019,9.52526628622842,4.95305034506869,2.49164347481971
Mauritania,MRT,Gini index,SI.POV.GINI,..,..,..,32.6,..,..,..,..,32,..,..,..,..,..
Mauritania,MRT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5653.21720469753,5716.25195847077,5769.72871359233,5837.85203652106,5969.54239881575,5866.28145291802,6050.62180822951,6153.63790853695,6162.21045071341,5963.23550334684,5836.56580821897,6053.26178704876,6258.71091329181,6396.99125827366
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.493,48.4,49.306,50.203,51.089,51.962,52.824,53.672,54.507,55.327,56.133,56.923,57.699,58.458
Mauritania,MRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,5.06647175812938,5.49335070425997,5.79601450584933,..,5.88425001273035,5.56245834327609,5.15614020144375,5.13275480775448,5.88823986461851,5.97194330025359,..,..,..,..
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.864,..,..,..,..,10.336,..,10.416,..,..,..,..,..
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.5224925486934,3.85216033315982,3.54329573934838,3.21769191994685,1.28654970760231,0.977675134719007,3.66699702675919,3.21605383144576,0.405655190309536,2.58080077182826,4.02852888157382,10.7737512242899,7.05298238454734,3.60452203847959
Mauritius,MUS,Gini index,SI.POV.GINI,..,38.5,..,..,..,..,36.8,..,..,..,..,..,..,..
Mauritius,MUS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,19556.0487831353,20183.700066904,20811.4949948638,21568.8648549433,22335.2836166732,23182.0434124374,24073.2325633886,25024.1337925763,25739.354897588,21994.6659848681,22737.5729410543,24788.7664977319,26060.7329023519,27317.185283655
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.444,41.332,41.222,41.111,41,40.91,40.841,40.793,40.766,40.76,40.775,40.81,40.867,40.944
Mauritius,MUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,34.2265053809565,40.3749497386409,41.4023953525386,40.0382004235695,37.760738643162,38.4107692617261,39.6618786560902,40.4078098261963,42.9878710798151,42.5378418595105,43.9577226373808,44.2026816403629,43.3386887794765,45.7771156388358
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366,74.1770731707317,73.680243902439,73.5146341463415,73.4121951219512,..
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.447,7.472,7.322,7.467,7.41,6.814,6.752,6.426,6.331,8.626,7.719,6.322,5.571,..
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.40737824605738,4.11150981070296,3.80639069747206,4.01861608078671,2.72064064964029,2.82170784747655,6.04145724018993,4.89935015356547,3.63596142127045,3.39683415570006,5.68920847683757,7.89627619168551,5.52796087314385,4.72225588452935
Mexico,MEX,Gini index,SI.POV.GINI,..,49.6,..,48.9,..,46.9,..,46,..,44.6,..,43.5,..,..
Mexico,MEX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,20457.6001663547,20898.9357184489,20805.3480382084,21069.7661610169,21408.9283209728,21578.2633552956,21777.5225129207,21997.7730148117,21704.1859474903,19728.4817839998,20782.5877425331,21392.1114573777,21905.1773271473,22033.2744496619
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.111,78.405,78.699,78.993,79.285,79.577,79.867,80.156,80.444,80.731,81.016,81.3,81.582,81.862
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,28.0361595153809,29.3496494293213,30.3301601409912,31.2052898406982,31.9718608856201,38.589771270752,40.3390693664551,41.6382789611816,43.0441398620605,45.1654510498047,45.6506195068359,46.4061317443848,47.474681854248,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,..
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.175,4.892,4.921,4.819,4.311,3.853,3.419,3.275,3.477,4.378,3.941,3.174,2.704,2.616
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.08259403890364,5.01850353045627,1.75232737350738,0.650284891768598,-0.298115837381087,-1.03746806405333,0.582253735254647,1.49840023593732,1.92385170787928,0.554594630853189,3.19128406597464,5.40874375479069,..,..
"Micronesia, Fed. Sts.",FSM,Gini index,SI.POV.GINI,..,..,40.1,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3958.93215217487,3878.11226996073,3727.42606509837,3632.2415661624,3788.934100036,3794.7454587961,3811.78965209534,3796.94604537436,3938.55708833154,3850.53052491937,3944.70571499559,3813.33830831106,3814.16967708656,3823.60411002339
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.305,22.324,22.355,22.399,22.456,22.526,22.608,22.703,22.812,22.933,23.068,23.217,23.379,23.555
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.969,65.08,65.179,65.294,65.306,65.576,65.761,65.943,66.196,65.878,66.152,66.961,67.198,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,8.863,..,..,..,..,..,..,..,..,..,..
